created_at,DATE,entry_id,Temperature(C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Fish_length(cm),Fish_weight(g)
2021-09-18 21:29:01 CET,18-09-2021,179205,24.9375,-10,9.153,3.73076,0.31354,1202,31.79,280.5
2021-09-18 21:29:49 CET,18-09-2021,179206,24.9375,-10,9.229,3.7353,0.26794,1202,31.79,280.5
2021-09-18 21:30:10 CET,18-09-2021,179207,24.9375,-10,5.003,3.73076,0.29354,1203,31.79,280.5
2021-09-18 21:30:32 CET,18-09-2021,179208,24.9375,-10,9.61,3.72622,0.37367,1207,31.79,280.5
2021-09-18 21:30:53 CET,18-09-2021,179209,25,-10,8.882,3.73076,0.25916,1213,31.79,280.5
2021-09-18 21:31:36 CET,18-09-2021,179211,24.9375,-10,9.424,3.74438,0.91607,1205,31.79,280.5
2021-09-18 21:31:57 CET,18-09-2021,179212,24.9375,-10,9.517,3.68537,0.99655,1187,31.79,280.5
2021-09-18 21:32:18 CET,18-09-2021,179213,24.9375,-10,8.418,3.72622,0.27018,1207,31.79,280.5
2021-09-18 21:33:20 CET,18-09-2021,179216,24.9375,-10,8.967,3.7126,0.25808,1203,31.79,280.5
2021-09-18 21:34:03 CET,18-09-2021,179218,24.9375,-10,9.838,3.72622,0.89179,1210,31.79,280.5
2021-09-18 21:35:09 CET,18-09-2021,179221,24.9375,-10,9.424,3.71714,0.26242,1210,31.79,280.5
2021-09-18 21:36:37 CET,18-09-2021,179225,24.9375,-10,8.469,3.73076,0.26794,1192,31.79,280.5
2021-09-18 21:38:03 CET,18-09-2021,179229,24.9375,-10,10.616,3.72622,0.28753,1167,31.79,280.5
2021-09-18 21:39:10 CET,18-09-2021,179232,24.9375,-10,11.647,3.72622,0.28164,1071,31.79,280.5
2021-09-18 21:39:30 CET,18-09-2021,179233,24.9375,-10,8.646,3.7126,0.28048,1168,31.79,280.5
2021-09-18 21:39:58 CET,18-09-2021,179234,24.9375,-10,8.57,3.72622,0.29597,1168,31.79,280.5
2021-09-18 21:40:21 CET,18-09-2021,179235,24.9375,-10,8.756,3.73076,0.27244,1177,31.79,280.5
2021-09-18 21:41:45 CET,18-09-2021,179239,24.9375,-10,7.987,3.72622,0.28048,1171,31.79,280.5
2021-09-18 21:42:49 CET,18-09-2021,179242,24.875,-10,9.534,3.73076,0.28873,1074,31.79,280.5
2021-09-18 21:43:53 CET,18-09-2021,179245,24.9375,-10,10.108,3.79885,0.38441,1167,31.79,280.5
2021-09-18 21:44:58 CET,18-09-2021,179248,24.9375,-10,12.145,3.74438,0.28753,1178,31.79,280.5
2021-09-18 21:45:44 CET,18-09-2021,179250,24.9375,-10,8.519,3.76254,0.28164,1184,31.79,280.5
2021-09-18 21:49:23 CET,18-09-2021,179260,24.875,-10,8.131,3.7353,0.28992,1186,31.79,280.5
2021-09-18 21:51:12 CET,18-09-2021,179265,24.875,-10,8.224,3.72622,0.29597,1194,31.79,280.5
2021-09-18 21:53:59 CET,18-09-2021,179273,24.875,-10,7.759,3.73076,0.29354,1217,31.79,280.5
2021-09-18 21:55:25 CET,18-09-2021,179276,24.875,-10,7.928,3.73076,0.28164,1225,31.79,280.5
2021-09-18 21:55:50 CET,18-09-2021,179277,24.875,-10,7.404,3.74438,0.28753,1240,31.79,280.5
2021-09-18 21:56:13 CET,18-09-2021,179278,24.9375,-10,9.745,3.96681,0.27244,1232,31.79,280.5
2021-09-18 21:56:56 CET,18-09-2021,179280,24.875,-10,4.006,3.74438,0.26906,1232,31.79,280.5
2021-09-18 21:57:20 CET,18-09-2021,179281,24.875,-10,9.187,3.7126,0.26352,1235,31.79,280.5
2021-09-18 21:57:41 CET,18-09-2021,179282,24.9375,-10,7.294,3.7353,0.26794,1232,31.79,280.5
2021-09-18 21:58:06 CET,18-09-2021,179283,24.9375,-10,8.672,3.73076,0.7793,1233,31.79,280.5
2021-09-18 21:58:28 CET,18-09-2021,179284,24.875,-10,8.553,3.72622,0.27471,1234,31.79,280.5
2021-09-18 21:59:09 CET,18-09-2021,179286,24.875,-10,7.26,3.75346,0.26352,1235,31.79,280.5
2021-09-18 21:59:53 CET,18-09-2021,179288,24.875,-10,7.099,3.72622,0.27131,1231,31.79,280.5
2021-09-18 22:00:15 CET,18-09-2021,179289,24.875,-10,4.073,3.77162,0.26352,1232,31.79,280.5
2021-09-18 22:00:40 CET,18-09-2021,179290,24.875,-10,7.759,3.73076,0.90559,1231,31.79,280.5
2021-09-18 22:01:21 CET,18-09-2021,179292,24.875,-10,6.508,3.72622,0.26352,1217,31.79,280.5
2021-09-18 22:02:05 CET,18-09-2021,179294,24.875,-10,7.869,3.73076,0.90212,1237,31.79,280.5
2021-09-18 22:02:27 CET,18-09-2021,179295,24.875,-10,7.928,3.7353,0.98519,1158,31.79,280.5
2021-09-18 22:03:09 CET,18-09-2021,179297,24.8125,-10,8.418,3.72622,0.32801,1245,31.79,280.5
2021-09-18 22:05:15 CET,18-09-2021,179303,24.875,-10,7.471,3.7353,0.25486,1180,31.79,280.5
2021-09-18 22:06:41 CET,18-09-2021,179307,24.875,-10,8.3,3.73076,0.91256,1251,31.79,280.5
2021-09-18 22:07:01 CET,18-09-2021,179308,24.875,-10,12.627,3.74892,0.85487,1253,31.79,280.5
2021-09-18 22:07:22 CET,18-09-2021,179309,24.875,-10,7.454,3.7353,0.85816,1257,31.79,280.5
2021-09-18 22:07:44 CET,18-09-2021,179310,24.875,-10,7.336,3.74438,0.25916,1250,31.79,280.5
2021-09-18 22:08:04 CET,18-09-2021,179311,24.875,-10,7.429,3.7126,0.257,1257,31.79,280.5
2021-09-18 22:08:25 CET,18-09-2021,179312,24.8125,-10,8.333,3.70806,0.71009,1249,31.79,280.5
2021-09-18 22:10:13 CET,18-09-2021,179317,24.875,-10,7.497,3.7353,0.25274,1242,31.79,280.5
2021-09-18 22:11:41 CET,18-09-2021,179321,24.8125,-10,8.105,3.73984,0.94821,1141,31.79,280.5
2021-09-18 22:16:25 CET,18-09-2021,179334,24.8125,-10,3.786,3.72622,0.28164,1243,31.79,280.5
2021-09-18 22:17:06 CET,18-09-2021,179336,24.8125,-10,8.114,3.74438,0.97395,1255,31.79,280.5
2021-09-18 22:17:50 CET,18-09-2021,179338,24.8125,-10,9.06,3.72622,0.98519,1157,31.79,280.5
2021-09-18 22:18:14 CET,18-09-2021,179339,24.8125,-10,2.992,3.73076,0.80686,1259,31.79,280.5
2021-09-18 22:18:34 CET,18-09-2021,179340,24.75,-10,8.283,3.74438,0.68566,1264,31.79,280.5
2021-09-18 22:18:58 CET,18-09-2021,179341,24.8125,-10,8.562,3.74438,0.98519,1181,31.79,280.5
2021-09-18 22:19:19 CET,18-09-2021,179342,24.8125,-10,12.703,3.72622,0.70459,1263,31.79,280.5
2021-09-18 22:19:44 CET,18-09-2021,179343,24.8125,-10,8.841,3.7353,0.95916,1266,31.79,280.5
2021-09-18 22:20:04 CET,18-09-2021,179344,24.8125,-10,2.358,3.75346,0.2444,1271,31.79,280.5
2021-09-18 22:20:27 CET,18-09-2021,179345,24.8125,-10,7.869,3.57642,0.96284,1173,31.79,280.5
2021-09-18 22:20:48 CET,18-09-2021,179346,24.8125,-10,8.173,3.758,0.66722,1267,31.79,280.5
2021-09-18 22:21:08 CET,18-09-2021,179347,24.8125,-10,7.209,3.74438,0.24646,1265,31.79,280.5
2021-09-18 22:21:29 CET,18-09-2021,179348,24.875,-10,7.759,3.73984,0.32004,1269,31.79,280.5
2021-09-18 22:21:50 CET,18-09-2021,179349,24.8125,-10,6.778,3.73984,0.9555,1270,31.79,280.5
2021-09-18 22:22:13 CET,18-09-2021,179350,24.8125,-10,7.581,3.74438,0.2314,1182,31.79,280.5
2021-09-18 22:22:34 CET,18-09-2021,179351,24.8125,-10,7.336,3.76708,0.24033,1280,31.79,280.5
2021-09-18 22:22:55 CET,18-09-2021,179352,24.75,-10,10.556,3.758,0.21533,1286,31.79,280.5
2021-09-18 22:23:15 CET,18-09-2021,179353,24.8125,-10,8.114,3.74892,0.90559,1287,31.79,280.5
2021-09-18 22:23:37 CET,18-09-2021,179354,24.8125,-10,8.088,3.7353,0.90212,1258,31.79,280.5
2021-09-18 22:24:00 CET,18-09-2021,179355,24.8125,-10,7.666,3.73984,0.64419,1290,31.79,280.5
2021-09-18 22:24:20 CET,18-09-2021,179356,24.75,-10,8.181,3.74438,0.90559,1187,31.79,280.5
2021-09-18 22:24:41 CET,18-09-2021,179357,24.8125,-10,9.246,3.73076,0.85816,1284,31.79,280.5
2021-09-18 22:25:01 CET,18-09-2021,179358,24.8125,-10,8.207,3.75346,0.40186,1296,31.79,280.5
2021-09-18 22:25:24 CET,18-09-2021,179359,24.75,-10,10.396,3.74438,0.86812,1293,31.79,280.5
2021-09-18 22:25:44 CET,18-09-2021,179360,24.75,-10,7.953,3.73984,0.85816,1293,31.79,280.5
2021-09-18 22:26:05 CET,18-09-2021,179361,24.8125,-10,12.915,3.74438,0.84506,1223,31.79,280.5
2021-09-18 22:26:27 CET,18-09-2021,179362,24.8125,-10,8.452,3.71714,0.80066,1299,31.79,280.5
2021-09-18 22:26:52 CET,18-09-2021,179363,24.8125,-10,7.911,4.04852,0.22276,1295,31.79,280.5
2021-09-18 22:27:40 CET,18-09-2021,179364,24.8125,-10,8.274,3.72622,0.21717,1295,31.79,280.5
2021-09-18 22:28:00 CET,18-09-2021,179365,24.8125,-10,7.919,3.74438,0.22656,1296,31.79,280.5
2021-09-18 22:28:20 CET,18-09-2021,179366,24.75,-10,7.437,3.73076,0.22276,1296,31.79,280.5
2021-09-18 22:28:41 CET,18-09-2021,179367,24.8125,-10,4.775,3.72622,0.21533,1299,31.79,280.5
2021-09-18 22:29:02 CET,18-09-2021,179368,24.75,-10,7.995,3.73076,0.21995,1298,31.79,280.5
2021-09-18 22:29:25 CET,18-09-2021,179369,24.8125,-10,8.105,3.73076,0.21995,1300,31.79,280.5
2021-09-18 22:29:45 CET,18-09-2021,179370,24.75,-10,8.088,3.83517,0.22088,1296,31.79,280.5
2021-09-18 22:30:07 CET,18-09-2021,179371,24.75,-10,8.139,3.7353,0.22276,1292,31.79,280.5
2021-09-18 22:30:29 CET,18-09-2021,179372,24.8125,-10,8.038,3.63543,0.84181,1215,31.79,280.5
2021-09-18 22:30:50 CET,18-09-2021,179373,24.8125,-10,8.604,3.95319,0.85159,1199,31.79,280.5
2021-09-18 22:31:15 CET,18-09-2021,179374,24.75,-10,13.193,3.7353,0.84181,1255,31.79,280.5
2021-09-18 22:31:37 CET,18-09-2021,179375,24.8125,-10,8.291,3.72622,0.63917,1283,31.79,280.5
2021-09-18 22:31:58 CET,18-09-2021,179376,24.75,-10,3.938,3.73076,0.84832,1286,31.79,280.5
2021-09-18 22:32:19 CET,18-09-2021,179377,24.75,-10,8.088,3.74438,0.23533,1281,31.79,280.5
2021-09-18 22:32:40 CET,18-09-2021,179378,24.75,-10,7.759,3.73076,0.23832,1276,31.79,280.5
2021-09-18 22:33:03 CET,18-09-2021,179379,24.75,-10,8.114,3.74892,0.90212,1266,31.79,280.5
2021-09-18 22:33:24 CET,18-09-2021,179380,24.75,-10,8.359,3.74438,0.90212,1172,31.79,280.5
2021-09-18 22:33:45 CET,18-09-2021,179381,24.75,-10,8.367,3.74892,0.91256,1169,31.79,280.5
2021-09-18 22:34:05 CET,18-09-2021,179382,24.75,-10,8.325,3.75346,0.24134,1264,31.79,280.5
2021-09-18 22:34:27 CET,18-09-2021,179383,24.75,-10,8.908,3.73076,0.92312,1169,31.79,280.5
2021-09-18 22:34:48 CET,18-09-2021,179384,24.75,-10,7.099,3.7353,0.90559,1159,31.79,280.5
2021-09-18 22:35:08 CET,18-09-2021,179385,24.75,-10,8.114,3.74438,0.93738,1158,31.79,280.5
2021-09-18 22:35:29 CET,18-09-2021,179386,24.75,-10,7.488,3.71714,0.24033,1161,31.79,280.5
2021-09-18 22:35:51 CET,18-09-2021,179387,24.75,-10,8.367,3.72622,0.96284,1155,31.79,280.5
2021-09-18 22:36:14 CET,18-09-2021,179388,24.75,-10,8.748,3.7353,0.96653,1155,31.79,280.5
2021-09-18 22:36:34 CET,18-09-2021,179389,24.75,-10,8.925,3.74438,0.97768,1231,31.79,280.5
2021-09-18 22:36:56 CET,18-09-2021,179390,24.75,-10,8.553,3.73984,0.94821,1147,31.79,280.5
2021-09-18 22:37:17 CET,18-09-2021,179391,24.75,-10,8.24,3.73076,0.96284,1167,31.79,280.5
2021-09-18 22:37:38 CET,18-09-2021,179392,24.8125,-10,8.24,3.74892,0.93738,1168,31.79,280.5
2021-09-18 22:37:59 CET,18-09-2021,179393,24.8125,-10,8.063,3.7353,0.94821,1249,31.79,280.5
2021-09-18 22:38:19 CET,18-09-2021,179394,24.75,-10,9.737,3.73984,0.23632,1264,31.79,280.5
2021-09-18 22:38:39 CET,18-09-2021,179395,24.8125,-10,8.452,3.74438,0.93738,1186,31.79,280.5
2021-09-18 22:39:01 CET,18-09-2021,179396,24.75,-10,7.869,3.73984,0.93022,1174,31.79,280.5
2021-09-18 22:39:21 CET,18-09-2021,179397,24.75,-10,7.801,3.74438,0.92667,1271,31.79,280.5
2021-09-18 22:39:43 CET,18-09-2021,179398,24.75,-10,8.088,3.7353,0.92312,1183,31.79,280.5
2021-09-18 22:40:04 CET,18-09-2021,179399,24.75,-10,8.063,3.7353,0.84181,1269,31.79,280.5
2021-09-18 22:40:24 CET,18-09-2021,179400,24.75,-10,7.894,3.74892,0.23533,1266,31.79,280.5
2021-09-18 22:40:45 CET,18-09-2021,179401,24.8125,-10,11.19,3.7353,0.85487,1278,31.79,280.5
2021-09-18 22:41:05 CET,18-09-2021,179402,24.75,-10,9.272,3.74438,0.91256,1179,31.79,280.5
2021-09-18 22:41:26 CET,18-09-2021,179403,24.75,-10,8.46,3.7353,0.89866,1274,31.79,280.5
2021-09-18 22:41:46 CET,18-09-2021,179404,24.6875,-10,9.88,3.71714,0.93738,1265,31.79,280.5
2021-09-18 22:42:07 CET,18-09-2021,179405,24.75,-10,10.717,3.73076,0.90212,1185,31.79,280.5
2021-09-18 22:42:28 CET,18-09-2021,179406,24.75,-10,8.469,3.74438,0.83214,1185,31.79,280.5
2021-09-18 22:42:48 CET,18-09-2021,179407,24.75,-10,8.325,3.7353,0.66203,1286,31.79,280.5
2021-09-18 22:43:09 CET,18-09-2021,179408,24.75,-10,10.142,3.73984,0.89866,1187,31.79,280.5
2021-09-18 22:43:29 CET,18-09-2021,179409,24.75,-10,7.108,3.74438,0.94098,1185,31.79,280.5
2021-09-18 22:43:50 CET,18-09-2021,179410,24.75,-10,8.612,3.73076,0.93738,1193,31.79,280.5
2021-09-18 22:44:10 CET,18-09-2021,179411,24.75,-10,8.3,3.98043,0.95185,1169,31.79,280.5
2021-09-18 22:44:31 CET,18-09-2021,179412,24.75,-10,3.254,3.72622,0.94459,1178,31.79,280.5
2021-09-18 22:44:51 CET,18-09-2021,179413,24.75,-10,8.426,3.75346,0.91959,1187,31.79,280.5
2021-09-18 22:45:11 CET,18-09-2021,179414,24.75,-10,10.928,3.7353,0.92667,1190,31.79,280.5
2021-09-18 22:45:32 CET,18-09-2021,179415,24.6875,-10,8.41,3.72168,0.92312,1278,31.79,280.5
2021-09-18 22:45:52 CET,18-09-2021,179416,24.75,-10,8.367,3.74892,0.91256,1180,31.79,280.5
2021-09-18 22:46:13 CET,18-09-2021,179417,24.75,-10,8.24,3.7353,0.97768,1171,31.79,280.5
2021-09-18 22:46:33 CET,18-09-2021,179418,24.75,-10,8.046,3.7353,0.97768,1178,31.79,280.5
2021-09-18 22:46:52 CET,18-09-2021,179419,24.75,-10,8.232,3.7353,0.97024,1171,31.79,280.5
2021-09-18 22:47:12 CET,18-09-2021,179420,24.6875,-10,8.579,3.758,0.88497,1274,31.79,280.5
2021-09-18 22:47:31 CET,18-09-2021,179421,24.6875,-10,11.875,3.74438,0.96284,1277,31.79,280.5
2021-09-18 22:47:51 CET,18-09-2021,179422,24.6875,-10,8.579,3.7353,0.97395,1277,31.79,280.5
2021-09-18 22:48:10 CET,18-09-2021,179423,24.75,-10,7.869,3.78069,0.96284,1193,31.79,280.5
2021-09-18 22:48:30 CET,18-09-2021,179424,24.75,-10,9.373,3.7353,0.9555,1183,31.79,280.5
2021-09-18 22:48:50 CET,18-09-2021,179425,24.6875,-10,7.894,3.74438,0.96284,1179,31.79,280.5
2021-09-18 22:49:10 CET,18-09-2021,179426,24.75,-10,7.987,3.56734,0.9555,1179,31.79,280.5
2021-09-18 22:49:29 CET,18-09-2021,179427,24.75,-10,8.139,3.74438,0.99275,1186,31.79,280.5
2021-09-18 22:50:09 CET,18-09-2021,179429,24.6875,-10,8.147,3.74892,0.99655,1171,31.79,280.5
2021-09-18 22:50:48 CET,18-09-2021,179431,24.75,-10,8.105,3.7353,0.97768,1167,31.79,280.5
2021-09-18 22:52:26 CET,18-09-2021,179436,24.75,-10,10.151,3.72622,0.99655,1167,31.79,280.5
2021-09-18 23:07:00 CET,18-09-2021,179479,24.625,-10,7.471,3.758,0.27701,1229,31.79,280.5
2021-09-18 23:12:37 CET,18-09-2021,179496,24.6875,-10,8.849,3.7353,0.26794,1235,31.79,280.5
2021-09-18 23:15:36 CET,18-09-2021,179505,24.625,-10,10.168,3.758,0.98519,1263,31.79,280.5
2021-09-18 23:17:42 CET,18-09-2021,179511,24.6875,-10,9.838,3.758,0.99655,1195,31.79,280.5
2021-09-18 23:18:22 CET,18-09-2021,179513,24.6875,-10,10.066,3.7353,0.97768,1266,31.79,280.5
2021-09-18 23:19:21 CET,18-09-2021,179516,24.6875,-10,9.77,3.77162,0.95185,1197,31.79,280.5
2021-09-18 23:19:42 CET,18-09-2021,179517,24.625,-10,10.379,3.75346,0.81311,1227,31.79,280.5
2021-09-18 23:20:03 CET,18-09-2021,179518,24.625,-10,9.703,3.758,0.94821,1209,31.79,280.5
2021-09-18 23:20:24 CET,18-09-2021,179519,24.6875,-10,9.407,3.758,0.96284,1281,31.79,280.5
2021-09-18 23:20:44 CET,18-09-2021,179520,24.625,-10,14.368,3.758,0.91959,1270,31.79,280.5
2021-09-18 23:21:05 CET,18-09-2021,179521,24.625,-10,10.227,3.758,0.97768,1147,31.79,280.5
2021-09-18 23:21:25 CET,18-09-2021,179522,24.6875,-10,9.787,3.758,0.95185,1168,31.79,280.5
2021-09-18 23:22:24 CET,18-09-2021,179525,24.625,-10,11.385,3.758,0.95916,1136,31.79,280.5
2021-09-18 23:26:23 CET,18-09-2021,179537,24.625,-10,9.728,3.758,0.92667,1151,31.79,280.5
2021-09-18 23:28:04 CET,18-09-2021,179542,24.625,-10,9.779,3.74438,0.27586,1245,31.79,280.5
2021-09-18 23:30:21 CET,18-09-2021,179549,24.625,-10,5.874,3.74438,0.96653,1235,31.79,280.5
2021-09-18 23:35:20 CET,18-09-2021,179564,24.625,-10,9.001,3.75346,0.96653,1171,31.79,280.5
2021-09-18 23:38:37 CET,18-09-2021,179574,24.625,-10,8.595,3.75346,0.28992,1259,31.79,280.5
2021-09-18 23:55:32 CET,18-09-2021,179625,24.5625,-10,13.363,3.76254,0.30716,1239,31.79,280.5
2021-09-19 00:17:17 CET,19-09-2021,179690,24.4375,-10,8.891,3.74892,0.3009,1234,32.05142857,289.7714286
2021-09-19 00:40:05 CET,19-09-2021,179757,24.4375,-10,11.03,3.7353,0.30716,1203,32.05142857,289.7714286
2021-09-19 00:40:46 CET,19-09-2021,179759,24.3125,-10,8.021,3.74438,0.29843,1206,32.05142857,289.7714286
2021-09-19 00:44:04 CET,19-09-2021,179769,24.4375,-10,7.826,3.83517,0.33206,1164,32.05142857,289.7714286
2021-09-19 00:46:24 CET,19-09-2021,179776,24.375,-10,7.759,3.74892,0.35158,1169,32.05142857,289.7714286
2021-09-19 01:01:37 CET,19-09-2021,179822,24.4375,-10,7.26,3.79885,0.30716,1200,32.05142857,289.7714286
2021-09-19 01:02:17 CET,19-09-2021,179824,24.375,-10,7.759,3.74892,0.33753,1202,32.05142857,289.7714286
2021-09-19 01:11:49 CET,19-09-2021,179853,24.3125,-10,8.672,3.758,0.324,1123,32.05142857,289.7714286
2021-09-19 01:18:43 CET,19-09-2021,179874,24.3125,-10,3.338,3.76708,0.32936,1214,32.05142857,289.7714286
2021-09-19 01:44:26 CET,19-09-2021,179952,24.25,-10,8.3,3.76708,0.35158,1219,32.05142857,289.7714286
2021-09-19 02:01:10 CET,19-09-2021,180003,24.25,-10,8.19,3.77162,0.32533,1127,32.05142857,289.7714286
2021-09-19 02:17:15 CET,19-09-2021,180052,24.1875,-10,8.08,3.61273,0.32136,1234,32.05142857,289.7714286
2021-09-19 03:01:10 CET,19-09-2021,180185,24.0625,-10,8.553,3.78523,0.30716,1203,32.05142857,289.7714286
2021-09-19 03:35:05 CET,19-09-2021,180288,24,-10,8.486,3.83517,0.84506,1241,32.05142857,289.7714286
2021-09-19 04:16:10 CET,19-09-2021,180413,23.875,-10,8.355,3.83517,0.37216,1115,32.05142857,289.7714286
2021-09-19 05:01:09 CET,19-09-2021,180550,23.75,-10,8.418,3.78069,0.37065,1104,32.05142857,289.7714286
2021-09-19 05:03:28 CET,19-09-2021,180557,23.75,-10,10.614,3.78523,0.39067,1212,32.05142857,289.7714286
2021-09-19 05:13:57 CET,19-09-2021,180589,23.6875,-10,9.935,3.79431,0.39384,1198,32.05142857,289.7714286
2021-09-19 05:23:08 CET,19-09-2021,180617,23.75,-10,10.435,3.79885,0.39067,1195,32.05142857,289.7714286
2021-09-19 05:23:27 CET,19-09-2021,180618,23.75,-10,10.632,3.78069,0.40349,1193,32.05142857,289.7714286
2021-09-19 05:52:38 CET,19-09-2021,180707,23.6875,-10,12.14,3.83517,0.33616,1209,32.05142857,289.7714286
2021-09-19 06:05:26 CET,19-09-2021,180746,23.6875,-10,10.533,3.83517,0.38441,1200,32.05142857,289.7714286
2021-09-19 06:14:20 CET,19-09-2021,180773,23.625,-10,9.078,3.83517,0.34873,1216,32.05142857,289.7714286
2021-09-19 06:26:10 CET,19-09-2021,180809,23.625,-10,11.06,3.80339,0.34309,1243,32.05142857,289.7714286
2021-09-19 06:27:50 CET,19-09-2021,180814,23.625,-10,9.23,3.78523,0.34309,1151,32.05142857,289.7714286
2021-09-19 06:50:21 CET,19-09-2021,180882,23.5,-10,9.346,3.83517,0.9338,1232,32.05142857,289.7714286
2021-09-19 06:56:58 CET,19-09-2021,180902,23.5625,-10,8.891,3.79885,0.35446,1210,32.05142857,289.7714286
2021-09-19 07:15:06 CET,19-09-2021,180957,23.5,-10,9.382,3.83517,0.35015,1219,32.05142857,289.7714286
2021-09-19 07:23:41 CET,19-09-2021,180983,23.5,-10,8.65,3.758,0.35735,1197,32.05142857,289.7714286
2021-09-19 07:30:18 CET,19-09-2021,181003,23.5,-10,8.552,3.77162,0.3403,1203,32.05142857,289.7714286
2021-09-19 07:51:50 CET,19-09-2021,181063,23.4375,-10,9.525,3.73984,0.33206,1131,32.05142857,289.7714286
2021-09-19 07:59:52 CET,19-09-2021,181087,23.4375,-10,14.042,3.75346,0.31097,1136,32.05142857,289.7714286
2021-09-19 08:06:11 CET,19-09-2021,181105,23.4375,-10,9.489,3.75346,0.91256,1136,32.05142857,289.7714286
2021-09-19 08:29:31 CET,19-09-2021,181172,23.4375,-10,8.953,3.758,0.34731,1152,32.05142857,289.7714286
2021-09-19 08:33:21 CET,19-09-2021,181183,23.5,-10,9.766,3.70806,0.3891,1150,32.05142857,289.7714286
2021-09-19 08:38:51 CET,19-09-2021,181198,23.4375,-10,5.195,3.7353,0.32136,1152,32.05142857,289.7714286
2021-09-19 08:43:29 CET,19-09-2021,181211,23.4375,-10,9.873,3.72622,0.35158,1177,32.05142857,289.7714286
2021-09-19 08:45:08 CET,19-09-2021,181216,23.375,-10,9.694,3.72622,0.33753,1186,32.05142857,289.7714286
2021-09-19 09:01:19 CET,19-09-2021,181263,23.4375,-10,8.007,3.70806,0.32801,1169,32.05142857,289.7714286
2021-09-19 09:07:55 CET,19-09-2021,181281,23.4375,-10,8.364,3.69444,0.35446,1072,32.05142857,289.7714286
2021-09-19 09:14:18 CET,19-09-2021,181298,23.5,-10,9.06,3.69898,0.3559,1142,32.05142857,289.7714286
2021-09-19 09:26:04 CET,19-09-2021,181330,23.5,-10,2.615,3.70806,0.33206,1163,32.05142857,289.7714286
2021-09-19 09:26:27 CET,19-09-2021,181331,23.5,-10,7.48,3.69898,0.3009,1167,32.05142857,289.7714286
2021-09-19 09:40:36 CET,19-09-2021,181371,23.5,-10,7.329,3.68083,0.37367,1031,32.05142857,289.7714286
2021-09-19 09:51:41 CET,19-09-2021,181402,23.5625,-10,9.873,3.72622,0.3459,1122,32.05142857,289.7714286
2021-09-19 09:58:03 CET,19-09-2021,181420,23.5,-10,9.525,3.71714,0.3459,1123,32.05142857,289.7714286
2021-09-19 10:09:03 CET,19-09-2021,181450,23.5625,-10,8.909,3.68083,0.97768,1110,32.05142857,289.7714286
2021-09-19 10:20:48 CET,19-09-2021,181483,23.6875,-10,6.043,3.68991,0.34169,1104,32.05142857,289.7714286
2021-09-19 10:29:57 CET,19-09-2021,181509,23.6875,-10,6.793,3.68991,0.37065,1056,32.05142857,289.7714286
2021-09-19 10:31:41 CET,19-09-2021,181514,23.6875,-10,6.418,3.67629,0.35735,1105,32.05142857,289.7714286
2021-09-19 10:40:13 CET,19-09-2021,181538,23.75,-10,10.632,3.72622,0.33753,1006,32.05142857,289.7714286
2021-09-19 10:51:13 CET,19-09-2021,181569,23.8125,-10,8.462,3.69898,0.37065,997,32.05142857,289.7714286
2021-09-19 10:52:45 CET,19-09-2021,181573,23.75,-10,8.123,3.69898,0.33206,1089,32.05142857,289.7714286
2021-09-19 10:53:07 CET,19-09-2021,181574,23.8125,-10,7.909,3.68991,0.36469,1090,32.05142857,289.7714286
2021-09-19 11:19:04 CET,19-09-2021,181643,23.9375,-10,7.123,3.69898,0.37367,1058,32.05142857,289.7714286
2021-09-19 11:21:16 CET,19-09-2021,181649,23.9375,-10,7.918,3.68991,0.39067,1065,32.05142857,289.7714286
2021-09-19 11:23:51 CET,19-09-2021,181656,24,-10,9.069,3.9078,0.42514,1059,32.05142857,289.7714286
2021-09-19 11:48:38 CET,19-09-2021,181720,24.1875,-10,6.28,3.69898,0.3891,959,32.05142857,289.7714286
2021-09-19 11:55:11 CET,19-09-2021,181737,24.1875,-10,6.897,3.68991,0.39864,1030,32.05142857,289.7714286
2021-09-19 12:02:00 CET,19-09-2021,181755,24.3125,-10,6.55,3.68991,0.39225,944,32.05142857,289.7714286
2021-09-19 12:06:45 CET,19-09-2021,181767,24.3125,-10,6.897,3.68991,0.40675,1044,32.05142857,289.7714286
2021-09-19 12:32:39 CET,19-09-2021,181833,24.5625,-10,9.906,3.69444,0.33479,1091,32.05142857,289.7714286
2021-09-19 12:37:10 CET,19-09-2021,181845,24.625,-10,2.366,3.69898,0.32936,1104,32.05142857,289.7714286
2021-09-19 12:37:52 CET,19-09-2021,181847,24.625,-10,4.53,3.69898,0.33206,1085,32.05142857,289.7714286
2021-09-19 12:48:30 CET,19-09-2021,181875,24.6875,-10,5.113,3.68991,0.31873,1088,32.05142857,289.7714286
2021-09-19 12:54:24 CET,19-09-2021,181890,24.6875,-10,5.806,3.68537,0.35446,1065,32.05142857,289.7714286
2021-09-19 13:01:46 CET,19-09-2021,181910,24.8125,-10,2.484,3.68991,0.38441,1047,32.05142857,289.7714286
2021-09-19 13:55:56 CET,19-09-2021,182055,24.9375,-10,5.062,3.69444,0.44787,1073,32.05142857,289.7714286
2021-09-19 13:57:01 CET,19-09-2021,182058,24.9375,-10,4.598,3.67175,0.44253,1084,32.05142857,289.7714286
