created_at,entry_id,Temperature (C),Turbidity(NTU),Dissolved Oxygen(g/ml),PH,Ammonia(g/ml),Nitrate(g/ml),Population,Fish_Length(cm),Fish_Weight(g)
2021-08-11 00:11:26 CET,138157,23.875,92,5.24,7.12174,0.58903,831,50,21.78,68.84
2021-08-11 00:11:46 CET,138158,23.875,92,3.481,7.12628,0.58681,835,50,21.78,68.84
2021-08-11 00:12:06 CET,138159,23.875,92,0.857,7.12174,0.55658,838,50,21.78,68.84
2021-08-11 00:12:25 CET,138160,23.875,92,2.544,7.12174,0.5846,836,50,21.78,68.84
2021-08-11 00:12:45 CET,138161,23.875,92,3.365,7.13082,0.59125,835,50,21.78,68.84
2021-08-11 00:13:05 CET,138162,23.875,92,1.606,7.12174,0.58903,835,50,21.78,68.84
2021-08-11 00:13:28 CET,138163,23.875,92,4.008,7.12628,0.5846,833,50,21.78,68.84
2021-08-11 00:13:47 CET,138164,23.9375,92,11.462,7.12174,0.57801,830,50,21.78,68.84
2021-08-11 00:14:46 CET,138167,23.875,92,2.963,7.12628,0.5846,829,50,21.78,68.84
2021-08-11 00:15:25 CET,138169,23.875,92,2.579,7.11266,0.55448,835,50,21.78,68.84
2021-08-11 00:15:45 CET,138170,23.875,92,2.499,7.12174,0.55448,832,50,21.78,68.84
2021-08-11 00:16:05 CET,138171,23.875,92,7.204,7.12628,0.57584,832,50,21.78,68.84
2021-08-11 00:16:24 CET,138172,23.875,92,1.41,7.12628,0.58681,830,50,21.78,68.84
2021-08-11 00:17:03 CET,138174,23.875,92,3.017,7.1399,0.5672,833,50,21.78,68.84
2021-08-11 00:17:23 CET,138175,23.875,92,2.785,7.12628,0.5802,833,50,21.78,68.84
2021-08-11 00:17:42 CET,138176,23.875,92,10.123,7.13082,0.58903,832,50,21.78,68.84
2021-08-11 00:18:27 CET,138178,23.875,92,2.785,7.12628,0.58903,836,50,21.78,68.84
2021-08-11 00:18:50 CET,138179,23.875,92,4.883,7.13082,0.57584,833,50,21.78,68.84
2021-08-11 00:19:09 CET,138180,23.8125,92,2.776,7.12628,0.5715,834,50,21.78,68.84
2021-08-11 00:19:49 CET,138182,23.875,92,1.981,7.13082,0.5219,845,50,21.78,68.84
2021-08-11 00:20:08 CET,138183,23.875,92,2.812,7.1399,0.5121,845,50,21.78,68.84
2021-08-11 00:20:28 CET,138184,23.875,92,1.321,7.12174,0.5339,840,50,21.78,68.84
2021-08-11 00:21:08 CET,138186,23.875,92,4.249,7.13082,0.55239,839,50,21.78,68.84
2021-08-11 00:21:28 CET,138187,23.875,92,2.062,7.12628,0.55658,841,50,21.78,68.84
2021-08-11 00:21:47 CET,138188,23.875,92,2.383,7.12174,0.58903,834,50,21.78,68.84
2021-08-11 00:22:07 CET,138189,23.875,92,0.749,7.11266,0.58903,832,50,21.78,68.84
2021-08-11 00:22:26 CET,138190,23.875,92,2.794,7.12628,0.59349,832,50,21.78,68.84
2021-08-11 00:23:09 CET,138192,23.875,92,5.454,7.13082,0.57801,832,50,21.78,68.84
2021-08-11 00:23:28 CET,138193,23.875,92,2.347,7.13082,0.55658,833,50,21.78,68.84
2021-08-11 00:23:48 CET,138194,23.875,92,5.757,7.1399,0.44489,811,50,21.78,68.84
2021-08-11 00:24:07 CET,138195,23.8125,92,2.49,7.1399,0.56935,832,50,21.78,68.84
2021-08-11 00:25:06 CET,138198,23.875,92,1.187,7.12174,0.55869,832,50,21.78,68.84
2021-08-11 00:25:25 CET,138199,23.875,92,1.794,7.12174,0.51796,829,50,21.78,68.84
2021-08-11 00:26:04 CET,138201,23.875,92,5.4,7.12628,0.61629,826,50,21.78,68.84
2021-08-11 00:26:24 CET,138202,23.8125,92,2.794,7.1399,0.5802,831,50,21.78,68.84
2021-08-11 00:26:43 CET,138203,23.8125,92,2.401,7.1399,0.45001,832,50,21.78,68.84
2021-08-11 00:27:03 CET,138204,23.8125,92,3.115,7.12628,0.5715,831,50,21.78,68.84
2021-08-11 00:28:21 CET,138208,23.875,92,0.205,7.12174,0.62801,821,50,21.78,68.84
2021-08-11 00:28:40 CET,138209,23.8125,92,2.517,7.13082,0.62095,819,50,21.78,68.84
2021-08-11 00:29:00 CET,138210,23.8125,92,2.633,7.12174,0.60707,822,50,21.78,68.84
2021-08-11 00:29:19 CET,138211,23.875,92,3.588,7.1172,0.63514,816,50,21.78,68.84
2021-08-11 00:30:18 CET,138214,23.8125,92,2.428,7.13082,0.64235,815,50,21.78,68.84
2021-08-11 00:30:38 CET,138215,23.875,92,2.972,7.12628,0.66197,811,50,21.78,68.84
2021-08-11 00:30:57 CET,138216,23.8125,92,8.793,7.1399,0.62564,806,50,21.78,68.84
2021-08-11 00:31:17 CET,138217,23.875,92,3.481,7.12174,0.52786,815,50,21.78,68.84
2021-08-11 00:31:36 CET,138218,23.875,92,3.178,7.1399,0.61629,814,50,21.78,68.84
2021-08-11 00:31:56 CET,138219,23.875,93,11.426,7.13082,0.59573,816,50,21.78,68.84
2021-08-11 00:32:35 CET,138221,23.875,92,2.838,7.1399,0.5503,814,50,21.78,68.84
2021-08-11 00:32:54 CET,138222,23.875,92,4.802,7.12628,0.55448,810,50,21.78,68.84
2021-08-11 00:33:14 CET,138223,23.875,92,2.642,7.12628,0.65949,812,50,21.78,68.84
2021-08-11 00:33:33 CET,138224,23.875,92,7.802,7.13082,0.65209,807,50,21.78,68.84
2021-08-11 00:34:12 CET,138226,23.875,92,2.338,7.13082,0.60024,815,50,21.78,68.84
2021-08-11 00:34:32 CET,138227,23.8125,92,2.829,7.12628,0.60024,816,50,21.78,68.84
2021-08-11 00:34:51 CET,138228,23.875,92,2.99,7.12628,0.5672,818,50,21.78,68.84
2021-08-11 00:35:11 CET,138229,23.8125,92,2.517,7.12628,0.57801,819,50,21.78,68.84
2021-08-11 00:35:30 CET,138230,23.875,92,2.972,7.1399,0.5219,816,50,21.78,68.84
2021-08-11 00:35:50 CET,138231,23.875,92,2.588,7.12174,0.62801,816,50,21.78,68.84
2021-08-11 00:36:09 CET,138232,23.8125,92,2.928,7.1172,0.59125,816,50,21.78,68.84
2021-08-11 00:36:29 CET,138233,23.875,92,2.544,7.1626,0.5802,819,50,21.78,68.84
2021-08-11 00:36:48 CET,138234,23.8125,92,3.079,7.12174,0.57801,829,50,21.78,68.84
2021-08-11 00:37:08 CET,138235,23.875,92,3.428,7.13082,0.55658,830,50,21.78,68.84
2021-08-11 00:37:28 CET,138236,23.875,92,5.65,7.11266,0.59573,831,50,21.78,68.84
2021-08-11 00:37:47 CET,138237,23.8125,92,2.633,7.12628,0.61862,828,50,21.78,68.84
2021-08-11 00:38:07 CET,138238,23.8125,92,2.695,7.12174,0.60024,830,50,21.78,68.84
2021-08-11 00:38:27 CET,138239,23.875,92,2.615,7.12628,0.62329,827,50,21.78,68.84
2021-08-11 00:38:47 CET,138240,23.875,92,2.624,7.12174,0.61629,827,50,21.78,68.84
2021-08-11 00:39:06 CET,138241,23.875,92,2.91,7.13082,0.64235,822,50,21.78,68.84
2021-08-11 00:39:26 CET,138242,23.875,92,2.722,7.12628,0.66948,817,50,21.78,68.84
2021-08-11 00:40:05 CET,138244,23.875,92,6.043,7.12174,0.63514,819,50,21.78,68.84
2021-08-11 00:40:25 CET,138245,23.875,92,2.499,7.12628,0.61397,821,50,21.78,68.84
2021-08-11 00:40:44 CET,138246,23.8125,92,2.633,7.12174,0.59349,827,50,21.78,68.84
2021-08-11 00:41:04 CET,138247,23.875,92,2.178,7.1399,0.5846,828,50,21.78,68.84
2021-08-11 00:41:23 CET,138248,23.875,92,4.508,7.13082,0.58903,827,50,21.78,68.84
2021-08-11 00:41:43 CET,138249,23.875,92,3.588,7.13082,0.63275,822,50,21.78,68.84
2021-08-11 00:42:04 CET,138250,23.875,92,0.714,7.12628,0.62801,819,50,21.78,68.84
2021-08-11 00:42:23 CET,138251,23.875,91,3.258,7.13082,0.672,816,50,21.78,68.84
2021-08-11 00:42:42 CET,138252,23.8125,92,8.927,7.1172,0.67453,816,50,21.78,68.84
2021-08-11 00:43:02 CET,138253,23.8125,92,9.06,7.13082,0.68991,807,50,21.78,68.84
2021-08-11 00:43:21 CET,138254,23.8125,92,3.07,7.12174,0.672,811,50,21.78,68.84
2021-08-11 00:43:41 CET,138255,23.875,92,2.446,7.12628,0.5715,809,50,21.78,68.84
2021-08-11 00:44:01 CET,138256,23.8125,92,3.026,7.12628,0.65209,813,50,21.78,68.84
2021-08-11 00:44:40 CET,138258,23.875,92,2.937,7.12628,0.64235,814,50,21.78,68.84
2021-08-11 00:45:00 CET,138259,23.875,92,2.937,7.1399,0.66697,811,50,21.78,68.84
2021-08-11 00:45:20 CET,138260,23.875,91,4.356,7.12174,0.62329,813,50,21.78,68.84
2021-08-11 00:45:39 CET,138261,23.875,91,2.928,7.1399,0.62329,813,50,21.78,68.84
2021-08-11 00:45:59 CET,138262,23.875,91,3.213,7.13082,0.58681,815,50,21.78,68.84
2021-08-11 00:46:19 CET,138263,23.8125,91,2.615,7.12174,0.57801,817,50,21.78,68.84
2021-08-11 00:46:38 CET,138264,23.8125,91,3.428,7.13082,0.58903,818,50,21.78,68.84
2021-08-11 00:46:58 CET,138265,23.875,91,3.66,7.12174,0.5503,827,50,21.78,68.84
2021-08-11 00:47:18 CET,138266,23.875,91,3.66,7.13082,0.5503,829,50,21.78,68.84
2021-08-11 00:47:37 CET,138267,23.8125,91,9.73,7.12628,0.55658,830,50,21.78,68.84
2021-08-11 00:47:57 CET,138268,23.875,91,2.919,7.12628,0.4657,830,50,21.78,68.84
2021-08-11 00:48:17 CET,138269,23.8125,92,2.669,7.12628,0.57584,828,50,21.78,68.84
2021-08-11 00:48:36 CET,138270,23.8125,92,2.678,7.12628,0.51405,821,50,21.78,68.84
2021-08-11 00:48:56 CET,138271,23.8125,91,2.669,7.12628,0.58681,825,50,21.78,68.84
2021-08-11 00:49:16 CET,138272,23.875,91,3.169,7.12628,0.4657,830,50,21.78,68.84
2021-08-11 00:49:36 CET,138273,23.8125,91,14.426,7.12628,0.55239,830,50,21.78,68.84
2021-08-11 00:49:55 CET,138274,23.8125,92,11.873,7.13082,0.56293,829,50,21.78,68.84
2021-08-11 00:50:15 CET,138275,23.8125,92,3.16,7.13082,0.45518,831,50,21.78,68.84
2021-08-11 00:50:34 CET,138276,23.8125,92,2.999,7.1399,0.4657,829,50,21.78,68.84
2021-08-11 00:50:54 CET,138277,23.875,91,8.543,7.12174,0.60024,822,50,21.78,68.84
2021-08-11 00:51:14 CET,138278,23.8125,92,3.16,7.13082,0.62564,821,50,21.78,68.84
2021-08-11 00:51:36 CET,138279,23.875,92,2.937,7.12174,0.49868,817,50,21.78,68.84
2021-08-11 00:52:15 CET,138281,23.8125,92,0.946,7.14444,0.5503,814,50,21.78,68.84
2021-08-11 00:52:34 CET,138282,23.875,92,0.874,7.12628,0.5846,820,50,21.78,68.84
2021-08-11 00:52:54 CET,138283,23.8125,92,2.794,7.1399,0.58903,818,50,21.78,68.84
2021-08-11 00:53:13 CET,138284,23.8125,91,3.428,7.13082,0.60251,818,50,21.78,68.84
2021-08-11 00:53:52 CET,138286,23.8125,91,3.169,7.12174,0.62801,816,50,21.78,68.84
2021-08-11 00:54:12 CET,138287,23.875,92,3.124,7.12628,0.62095,816,50,21.78,68.84
2021-08-11 00:54:31 CET,138288,23.875,91,11.033,7.13082,0.62095,816,50,21.78,68.84
2021-08-11 00:54:51 CET,138289,23.875,91,3.079,7.13082,0.62801,816,50,21.78,68.84
2021-08-11 00:55:10 CET,138290,23.8125,92,9.944,7.12628,0.60707,816,50,21.78,68.84
2021-08-11 00:55:30 CET,138291,23.8125,91,3.097,7.13536,0.5339,816,50,21.78,68.84
2021-08-11 00:55:49 CET,138292,23.875,92,2.731,7.1399,0.63275,814,50,21.78,68.84
2021-08-11 00:56:09 CET,138293,23.8125,92,2.945,7.12628,0.62801,816,50,21.78,68.84
2021-08-11 00:56:29 CET,138294,23.8125,92,3.035,7.1399,0.60707,816,50,21.78,68.84
2021-08-11 00:56:51 CET,138295,23.8125,92,4.035,7.1399,0.59125,816,50,21.78,68.84
2021-08-11 00:57:10 CET,138296,23.8125,92,7.302,7.13082,0.58903,816,50,21.78,68.84
2021-08-11 00:57:30 CET,138297,23.8125,92,2.428,7.12174,0.50248,817,50,21.78,68.84
2021-08-11 00:57:49 CET,138298,23.8125,91,11.676,7.12628,0.58681,816,50,21.78,68.84
2021-08-11 00:58:09 CET,138299,23.8125,92,2.874,7.12628,0.50631,817,50,21.78,68.84
2021-08-11 00:58:29 CET,138300,23.8125,92,2.883,7.13536,0.59798,816,50,21.78,68.84
2021-08-11 00:58:49 CET,138301,23.8125,92,2.419,7.13082,0.53188,816,50,21.78,68.84
2021-08-11 00:59:08 CET,138302,23.8125,92,2.579,7.12628,0.62801,815,50,21.78,68.84
2021-08-11 00:59:28 CET,138303,23.875,92,1.223,7.12628,0.54616,815,50,21.78,68.84
2021-08-11 00:59:47 CET,138304,23.875,92,2.472,7.13082,0.54616,814,50,21.78,68.84
2021-08-11 01:00:27 CET,138306,23.8125,92,3.276,7.13536,0.50631,817,50,21.78,68.84
2021-08-11 01:00:46 CET,138307,23.8125,92,1.83,7.12628,0.52987,816,50,21.78,68.84
2021-08-11 01:01:26 CET,138309,23.8125,92,2.472,7.13082,0.51796,819,50,21.78,68.84
2021-08-11 01:01:46 CET,138310,23.8125,92,6.186,7.14444,0.54204,828,50,21.78,68.84
2021-08-11 01:02:05 CET,138311,23.8125,92,2.08,7.12174,0.55658,829,50,21.78,68.84
2021-08-11 01:02:25 CET,138312,23.8125,92,2.428,7.13082,0.48745,827,50,21.78,68.84
2021-08-11 01:02:44 CET,138313,23.8125,92,2.91,7.13082,0.48009,830,50,21.78,68.84
2021-08-11 01:03:04 CET,138314,23.875,92,2.624,7.12628,0.5715,827,50,21.78,68.84
2021-08-11 01:03:24 CET,138315,23.875,92,6.347,7.13082,0.57584,831,50,21.78,68.84
2021-08-11 01:04:03 CET,138317,23.8125,92,2.588,7.12628,0.57584,828,50,21.78,68.84
2021-08-11 01:04:22 CET,138318,23.8125,92,1.749,7.13082,0.62801,819,50,21.78,68.84
2021-08-11 01:04:42 CET,138319,23.8125,92,7.775,7.12174,0.61629,819,50,21.78,68.84
2021-08-11 01:05:41 CET,138322,23.8125,92,2.553,7.13082,0.57584,817,50,21.78,68.84
2021-08-11 01:06:01 CET,138323,23.875,92,2.151,7.14444,0.56293,830,50,21.78,68.84
2021-08-11 01:06:21 CET,138324,23.8125,92,0.276,7.13082,0.50058,810,50,21.78,68.84
2021-08-11 01:06:40 CET,138325,23.8125,92,5.499,7.12174,0.46926,838,50,21.78,68.84
2021-08-11 01:06:59 CET,138326,23.8125,92,2.437,7.1399,0.42497,849,50,21.78,68.84
2021-08-11 01:07:19 CET,138327,23.8125,92,0.624,7.13082,0.41217,854,50,21.78,68.84
2021-08-11 01:07:39 CET,138328,23.8125,92,2.731,7.1399,0.40281,861,50,21.78,68.84
2021-08-11 01:07:59 CET,138329,23.8125,92,2.794,7.1172,0.48009,862,50,21.78,68.84
2021-08-11 01:08:18 CET,138330,23.8125,92,2.767,7.12174,0.46217,848,50,21.78,68.84
2021-08-11 01:08:38 CET,138331,23.875,92,7.811,7.13082,0.5219,848,50,21.78,68.84
2021-08-11 01:08:58 CET,138332,23.8125,92,3.035,7.1399,0.50439,848,50,21.78,68.84
2021-08-11 01:09:37 CET,138334,23.8125,91,0.874,7.12174,0.56935,843,50,21.78,68.84
2021-08-11 01:09:57 CET,138335,23.8125,92,3.213,7.13082,0.61166,835,50,21.78,68.84
2021-08-11 01:10:16 CET,138336,23.8125,92,4.052,7.13082,0.60478,834,50,21.78,68.84
2021-08-11 01:10:36 CET,138337,23.8125,91,1.044,7.12174,0.5715,832,50,21.78,68.84
2021-08-11 01:10:56 CET,138338,23.8125,92,3.865,7.12628,0.5503,839,50,21.78,68.84
2021-08-11 01:11:15 CET,138339,23.8125,92,0.642,7.13082,0.55448,836,50,21.78,68.84
2021-08-11 01:11:35 CET,138340,23.8125,92,2.669,7.12174,0.56081,833,50,21.78,68.84
2021-08-11 01:11:54 CET,138341,23.8125,92,3.49,7.13082,0.57801,832,50,21.78,68.84
2021-08-11 01:12:14 CET,138342,23.8125,92,2.713,7.12628,0.54823,834,50,21.78,68.84
2021-08-11 01:12:34 CET,138343,23.8125,92,7.516,7.12628,0.5503,836,50,21.78,68.84
2021-08-11 01:12:53 CET,138344,23.8125,92,4.008,7.12174,0.5715,834,50,21.78,68.84
2021-08-11 01:13:32 CET,138346,23.8125,92,3.133,7.13536,0.60707,826,50,21.78,68.84
2021-08-11 01:13:52 CET,138347,23.8125,92,2.963,7.13536,0.61397,825,50,21.78,68.84
2021-08-11 01:14:11 CET,138348,23.875,92,6.731,7.12628,0.59573,823,50,21.78,68.84
2021-08-11 01:14:56 CET,138349,23.8125,92,3.749,7.13082,0.57801,819,50,21.78,68.84
2021-08-11 01:15:15 CET,138350,23.8125,92,5.9,7.12174,0.51796,818,50,21.78,68.84
2021-08-11 01:15:35 CET,138351,23.8125,92,1.214,7.12174,0.5672,823,50,21.78,68.84
2021-08-11 01:15:54 CET,138352,23.8125,92,3.088,7.1399,0.56935,825,50,21.78,68.84
2021-08-11 01:16:14 CET,138353,23.8125,92,9.043,7.12174,0.43482,835,50,21.78,68.84
2021-08-11 01:16:33 CET,138354,23.8125,92,2.437,7.14444,0.49116,840,50,21.78,68.84
2021-08-11 01:16:53 CET,138355,23.8125,92,2.258,7.13082,0.45518,835,50,21.78,68.84
2021-08-11 01:17:12 CET,138356,23.8125,92,2.91,7.13082,0.45866,835,50,21.78,68.84
2021-08-11 01:17:32 CET,138357,23.8125,92,1.205,7.13082,0.51796,836,50,21.78,68.84
2021-08-11 01:17:52 CET,138358,23.8125,92,5.927,7.12628,0.55239,834,50,21.78,68.84
2021-08-11 01:18:12 CET,138359,23.8125,92,11.319,7.17167,0.51796,838,50,21.78,68.84
2021-08-11 01:18:32 CET,138360,23.8125,92,1.562,7.12174,0.53188,838,50,21.78,68.84
2021-08-11 01:18:51 CET,138361,23.8125,92,7.338,7.12628,0.53188,836,50,21.78,68.84
2021-08-11 01:19:11 CET,138362,23.8125,92,3.785,7.13082,0.53999,842,50,21.78,68.84
2021-08-11 01:19:30 CET,138363,23.8125,92,2.472,7.13082,0.3847,851,50,21.78,68.84
2021-08-11 01:19:50 CET,138364,23.8125,92,2.776,7.13082,0.45173,859,50,21.78,68.84
2021-08-11 01:20:10 CET,138365,23.75,92,7.079,7.1399,0.45518,853,50,21.78,68.84
2021-08-11 01:20:29 CET,138366,23.75,92,4.659,7.12174,0.49303,854,50,21.78,68.84
2021-08-11 01:20:49 CET,138367,23.8125,92,6.231,7.13082,0.49303,851,50,21.78,68.84
2021-08-11 01:21:09 CET,138368,23.75,92,6.445,7.13082,0.50823,852,50,21.78,68.84
2021-08-11 01:21:29 CET,138369,23.8125,92,2.722,7.12628,0.50631,851,50,21.78,68.84
2021-08-11 01:22:08 CET,138371,23.8125,92,9.793,7.1399,0.47105,863,50,21.78,68.84
2021-08-11 01:22:28 CET,138372,23.8125,92,2.731,7.13082,0.46393,860,50,21.78,68.84
2021-08-11 01:22:47 CET,138373,23.8125,92,2.588,7.12628,0.3847,870,50,21.78,68.84
2021-08-11 01:23:26 CET,138375,23.8125,92,5.802,7.1399,0.40281,880,50,21.78,68.84
2021-08-11 01:24:06 CET,138377,23.8125,92,3.017,7.12174,0.42823,881,50,21.78,68.84
2021-08-11 01:24:45 CET,138379,23.75,92,2.678,7.1399,0.42174,881,50,21.78,68.84
2021-08-11 01:25:25 CET,138381,23.8125,92,3.026,7.13082,0.39065,875,50,21.78,68.84
2021-08-11 01:25:44 CET,138382,23.875,92,0.865,7.12628,0.49679,873,50,21.78,68.84
2021-08-11 01:26:04 CET,138383,23.8125,92,5.784,7.1399,0.46926,869,50,21.78,68.84
2021-08-11 01:26:24 CET,138384,23.75,92,3.481,7.12174,0.52388,864,50,21.78,68.84
2021-08-11 01:26:43 CET,138385,23.8125,92,2.892,7.13082,0.52786,864,50,21.78,68.84
2021-08-11 01:27:03 CET,138386,23.75,92,3.097,7.11266,0.54823,861,50,21.78,68.84
2021-08-11 01:27:23 CET,138387,23.8125,92,2.972,7.13082,0.5715,855,50,21.78,68.84
2021-08-11 01:27:42 CET,138388,23.8125,92,2.669,7.12174,0.55658,855,50,21.78,68.84
2021-08-11 01:28:02 CET,138389,23.8125,92,2.633,7.13082,0.55658,853,50,21.78,68.84
2021-08-11 01:28:41 CET,138391,23.8125,92,8.909,7.13082,0.55658,851,50,21.78,68.84
2021-08-11 01:29:01 CET,138392,23.8125,92,2.99,7.12628,0.45345,853,50,21.78,68.84
2021-08-11 01:29:20 CET,138393,23.8125,92,10.096,7.12174,0.43649,832,50,21.78,68.84
2021-08-11 01:29:40 CET,138394,23.75,92,2.437,7.1172,0.49868,853,50,21.78,68.84
2021-08-11 01:29:59 CET,138395,23.8125,92,7.418,7.12628,0.54409,851,50,21.78,68.84
2021-08-11 01:30:39 CET,138397,23.75,92,4.508,7.12628,0.55448,849,50,21.78,68.84
2021-08-11 01:30:58 CET,138398,23.8125,92,2.651,7.13082,0.54204,851,50,21.78,68.84
2021-08-11 01:31:18 CET,138399,23.8125,92,0.857,7.12628,0.53592,849,50,21.78,68.84
2021-08-11 01:31:57 CET,138401,23.8125,91,6.793,7.12628,0.55448,850,50,21.78,68.84
2021-08-11 01:32:16 CET,138402,23.8125,91,2.571,7.12174,0.55658,848,50,21.78,68.84
2021-08-11 01:32:36 CET,138403,23.8125,92,2.535,7.11266,0.54823,848,50,21.78,68.84
2021-08-11 01:32:55 CET,138404,23.8125,92,2.785,7.12174,0.50631,854,50,21.78,68.84
2021-08-11 01:33:15 CET,138405,23.8125,92,2.919,7.12174,0.39668,863,50,21.78,68.84
2021-08-11 01:33:34 CET,138406,23.8125,92,2.615,7.12628,0.43482,860,50,21.78,68.84
2021-08-11 01:33:54 CET,138407,23.8125,92,5.097,7.13082,0.55448,850,50,21.78,68.84
2021-08-11 01:34:14 CET,138408,23.8125,92,9.239,7.13082,0.55658,848,50,21.78,68.84
2021-08-11 01:34:33 CET,138409,23.75,92,2.454,7.13082,0.48375,848,50,21.78,68.84
2021-08-11 01:34:53 CET,138410,23.8125,92,1.294,7.1399,0.46217,817,50,21.78,68.84
2021-08-11 01:35:12 CET,138411,23.8125,92,1.553,7.13082,0.49679,837,50,21.78,68.84
2021-08-11 01:35:32 CET,138412,23.8125,92,2.383,7.12628,0.62564,832,50,21.78,68.84
2021-08-11 01:35:51 CET,138413,23.8125,92,2.767,7.12174,0.59349,829,50,21.78,68.84
2021-08-11 01:36:11 CET,138414,23.8125,92,8.561,7.1399,0.62095,827,50,21.78,68.84
2021-08-11 01:36:30 CET,138415,23.8125,92,7.846,7.12628,0.61166,829,50,21.78,68.84
2021-08-11 01:36:49 CET,138416,23.8125,92,2.401,7.12628,0.52786,828,50,21.78,68.84
2021-08-11 01:37:09 CET,138417,23.8125,92,4.061,7.1399,0.63994,822,50,21.78,68.84
2021-08-11 01:37:29 CET,138418,23.8125,92,7.971,7.12174,0.62801,822,50,21.78,68.84
2021-08-11 01:37:48 CET,138419,23.8125,92,2.82,7.12174,0.50248,826,50,21.78,68.84
2021-08-11 01:38:08 CET,138420,23.8125,92,2.865,7.1399,0.54409,821,50,21.78,68.84
2021-08-11 01:38:27 CET,138421,23.8125,92,1.214,7.12174,0.51992,821,50,21.78,68.84
2021-08-11 01:38:47 CET,138422,23.8125,92,7.088,7.12628,0.50439,823,50,21.78,68.84
2021-08-11 01:39:06 CET,138423,23.8125,92,6.248,7.12174,0.55658,832,50,21.78,68.84
2021-08-11 01:39:26 CET,138424,23.8125,92,3.624,7.14444,0.46393,833,50,21.78,68.84
2021-08-11 01:39:45 CET,138425,23.8125,92,5.436,7.13082,0.49303,831,50,21.78,68.84
2021-08-11 01:40:05 CET,138426,23.75,92,8.739,7.12174,0.49303,829,50,21.78,68.84
2021-08-11 01:40:24 CET,138427,23.8125,92,8.105,7.1399,0.50248,828,50,21.78,68.84
2021-08-11 01:40:44 CET,138428,23.8125,92,2.794,7.12628,0.59798,830,50,21.78,68.84
2021-08-11 01:41:03 CET,138429,23.8125,92,5.4,7.12628,0.5339,831,50,21.78,68.84
2021-08-11 01:41:23 CET,138430,23.8125,92,0.571,7.12628,0.516,830,50,21.78,68.84
2021-08-11 01:41:42 CET,138431,23.75,92,2.642,7.13082,0.57584,828,50,21.78,68.84
2021-08-11 01:42:02 CET,138432,23.8125,92,0.482,7.13082,0.49303,831,50,21.78,68.84
2021-08-11 01:42:22 CET,138433,23.8125,92,11.774,7.1399,0.5219,825,50,21.78,68.84
2021-08-11 01:42:41 CET,138434,23.75,92,8.052,7.12628,0.62329,826,50,21.78,68.84
2021-08-11 01:43:01 CET,138435,23.8125,92,2.419,7.1172,0.60478,823,50,21.78,68.84
2021-08-11 01:43:21 CET,138436,23.8125,92,0.865,7.13082,0.52987,822,50,21.78,68.84
2021-08-11 01:43:40 CET,138437,23.8125,92,2.615,7.12174,0.63275,820,50,21.78,68.84
2021-08-11 01:44:19 CET,138439,23.8125,92,10.882,7.13082,0.55658,815,50,21.78,68.84
2021-08-11 01:44:39 CET,138440,23.8125,92,2.49,7.12628,0.63994,814,50,21.78,68.84
2021-08-11 01:44:59 CET,138441,23.8125,92,2.472,7.12628,0.54823,815,50,21.78,68.84
2021-08-11 01:45:18 CET,138442,23.8125,92,2.731,7.1399,0.64964,812,50,21.78,68.84
2021-08-11 01:45:38 CET,138443,23.8125,92,5.347,7.13082,0.5503,813,50,21.78,68.84
2021-08-11 01:45:58 CET,138444,23.8125,92,1.223,7.12174,0.52388,815,50,21.78,68.84
2021-08-11 01:46:18 CET,138445,23.8125,92,3.017,7.13082,0.49868,819,50,21.78,68.84
2021-08-11 01:47:56 CET,138450,23.8125,92,2.838,7.13082,0.59125,827,50,21.78,68.84
2021-08-11 01:48:15 CET,138451,23.8125,92,2.24,7.13082,0.49303,828,50,21.78,68.84
2021-08-11 01:48:35 CET,138452,23.8125,92,2.24,7.12628,0.60478,825,50,21.78,68.84
2021-08-11 01:48:54 CET,138453,23.8125,92,1.49,7.13082,0.53795,819,50,21.78,68.84
2021-08-11 01:49:34 CET,138455,23.8125,92,10.319,7.12628,0.5846,829,50,21.78,68.84
2021-08-11 01:49:54 CET,138456,23.75,92,2.454,7.13082,0.49491,823,50,21.78,68.84
2021-08-11 01:50:13 CET,138457,23.8125,92,3.222,7.1399,0.50439,826,50,21.78,68.84
2021-08-11 01:50:33 CET,138458,23.8125,92,2.91,7.12628,0.60251,828,50,21.78,68.84
2021-08-11 01:50:52 CET,138459,23.8125,92,2.258,7.13082,0.51016,828,50,21.78,68.84
2021-08-11 01:51:12 CET,138460,23.75,92,3.026,7.13082,0.50439,832,50,21.78,68.84
2021-08-11 01:51:32 CET,138461,23.8125,92,2.794,7.12628,0.62329,828,50,21.78,68.84
2021-08-11 01:51:51 CET,138462,23.8125,93,8.703,7.13082,0.55448,821,50,21.78,68.84
2021-08-11 01:52:11 CET,138463,23.75,92,4.052,7.12628,0.55448,828,50,21.78,68.84
2021-08-11 01:52:31 CET,138464,23.8125,93,2.356,7.12628,0.53592,823,50,21.78,68.84
2021-08-11 01:52:50 CET,138465,23.8125,93,2.624,7.12628,0.52987,826,50,21.78,68.84
2021-08-11 01:53:50 CET,138468,23.8125,93,7.498,7.13082,0.50248,830,50,21.78,68.84
2021-08-11 01:54:09 CET,138469,23.75,93,10.462,7.13082,0.50058,832,50,21.78,68.84
2021-08-11 01:54:29 CET,138470,23.75,93,1.562,7.12628,0.53795,838,50,21.78,68.84
